geoid,name,total_population,median_income,median_home_value,educational_attainment,white_alone,black_alone,native,asian,native_hawaiian_pacific_islander,some_other_race_alone,two_or_more,hispanic_or_latino
36081088901,"Census Tract 889.01, Queens County, New York",10835,46038.0,232800.0,2383.0,2177.0,230.0,0.0,5858.0,0.0,0.0,34.0,2536.0
36081089200,"Census Tract 892, Queens County, New York",7736,95625.0,667800.0,2002.0,6739.0,0.0,0.0,180.0,0.0,33.0,125.0,659.0
36081090700,"Census Tract 907, Queens County, New York",1234,51750.0,625800.0,144.0,497.0,0.0,0.0,533.0,0.0,0.0,29.0,175.0
36081091601,"Census Tract 916.01, Queens County, New York",3928,100909.0,548100.0,1290.0,3719.0,12.0,0.0,10.0,0.0,25.0,12.0,150.0
36081091602,"Census Tract 916.02, Queens County, New York",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081091800,"Census Tract 918, Queens County, New York",7,-666666666.0,-666666666.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081091900,"Census Tract 919, Queens County, New York",6218,48304.0,483400.0,741.0,1251.0,175.0,17.0,2185.0,47.0,0.0,171.0,2372.0
36081092200,"Census Tract 922, Queens County, New York",1990,123438.0,797800.0,841.0,1858.0,0.0,7.0,36.0,0.0,0.0,0.0,96.0
36081092500,"Census Tract 925, Queens County, New York",3862,41969.0,488800.0,318.0,799.0,163.0,107.0,978.0,0.0,31.0,17.0,1767.0
36081092800,"Census Tract 928, Queens County, New York",3323,138158.0,799200.0,1338.0,3217.0,12.0,26.0,6.0,0.0,0.0,0.0,62.0
36081092900,"Census Tract 929, Queens County, New York",6943,54389.0,531300.0,1018.0,1260.0,88.0,66.0,2308.0,0.0,81.0,246.0,2894.0
36081093401,"Census Tract 934.01, Queens County, New York",3627,80718.0,625300.0,1179.0,3199.0,77.0,0.0,77.0,0.0,0.0,7.0,267.0
36081093402,"Census Tract 934.02, Queens County, New York",4372,80379.0,494400.0,1331.0,3259.0,144.0,0.0,245.0,0.0,173.0,60.0,491.0
36081093800,"Census Tract 938, Queens County, New York",5308,58071.0,-666666666.0,884.0,3660.0,552.0,0.0,138.0,0.0,0.0,32.0,926.0
36081093900,"Census Tract 939, Queens County, New York",4913,73750.0,586500.0,1012.0,1463.0,122.0,0.0,1872.0,0.0,15.0,7.0,1434.0
36081094201,"Census Tract 942.01, Queens County, New York",3381,53049.0,454900.0,597.0,936.0,926.0,97.0,150.0,0.0,0.0,0.0,1320.0
36081094202,"Census Tract 942.02, Queens County, New York",4937,40649.0,325500.0,904.0,913.0,1951.0,0.0,579.0,0.0,0.0,118.0,1376.0
36081094203,"Census Tract 942.03, Queens County, New York",5730,48114.0,39000.0,1045.0,3176.0,734.0,0.0,374.0,0.0,101.0,73.0,1272.0
36081094500,"Census Tract 945, Queens County, New York",3846,77227.0,778700.0,909.0,1955.0,42.0,0.0,902.0,0.0,0.0,132.0,815.0
36081094700,"Census Tract 947, Queens County, New York",2705,62647.0,605300.0,306.0,951.0,8.0,0.0,487.0,0.0,5.0,87.0,1167.0
36081095400,"Census Tract 954, Queens County, New York",5438,64977.0,377400.0,955.0,549.0,3349.0,63.0,552.0,0.0,40.0,120.0,808.0
36081096400,"Census Tract 964, Queens County, New York",4815,59970.0,334600.0,794.0,368.0,2613.0,47.0,358.0,0.0,66.0,67.0,1343.0
36081097202,"Census Tract 972.02, Queens County, New York",2886,32917.0,-666666666.0,259.0,201.0,1842.0,25.0,6.0,0.0,12.0,27.0,773.0
36081097203,"Census Tract 972.03, Queens County, New York",6803,21014.0,261600.0,447.0,232.0,3829.0,45.0,206.0,0.0,28.0,14.0,2494.0
36081097204,"Census Tract 972.04, Queens County, New York",3962,40893.0,421400.0,343.0,332.0,2181.0,0.0,48.0,0.0,110.0,152.0,1139.0
36081097300,"Census Tract 973, Queens County, New York",1849,83125.0,742300.0,417.0,1465.0,0.0,0.0,147.0,0.0,32.0,0.0,205.0
36081098100,"Census Tract 981, Queens County, New York",2401,89750.0,768200.0,560.0,1435.0,0.0,55.0,502.0,0.0,46.0,6.0,357.0
36081098700,"Census Tract 987, Queens County, New York",2544,67802.0,646500.0,606.0,1898.0,54.0,0.0,310.0,0.0,15.0,29.0,238.0
36081099100,"Census Tract 991, Queens County, New York",6265,95150.0,433200.0,2428.0,4174.0,0.0,0.0,1001.0,0.0,25.0,209.0,856.0
36081099200,"Census Tract 992, Queens County, New York",4432,36318.0,386900.0,326.0,404.0,2331.0,0.0,37.0,0.0,0.0,258.0,1402.0
36081099701,"Census Tract 997.01, Queens County, New York",2686,76563.0,529000.0,1120.0,1795.0,8.0,3.0,514.0,0.0,0.0,13.0,356.0
36081099703,"Census Tract 997.03, Queens County, New York",3830,94303.0,390200.0,1560.0,2369.0,28.0,17.0,859.0,0.0,40.0,54.0,463.0
36081099704,"Census Tract 997.04, Queens County, New York",6948,67485.0,293400.0,3063.0,4103.0,76.0,0.0,1530.0,0.0,0.0,91.0,1148.0
36081099705,"Census Tract 997.05, Queens County, New York",2497,83646.0,606300.0,892.0,1455.0,0.0,32.0,765.0,0.0,0.0,46.0,199.0
36081099801,"Census Tract 998.01, Queens County, New York",7876,58571.0,385900.0,999.0,687.0,4926.0,0.0,336.0,0.0,47.0,98.0,1782.0
36081099802,"Census Tract 998.02, Queens County, New York",5573,32754.0,333500.0,1389.0,1003.0,3563.0,0.0,147.0,0.0,0.0,0.0,860.0
36081099900,"Census Tract 999, Queens County, New York",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081100801,"Census Tract 1008.01, Queens County, New York",2353,79375.0,446000.0,462.0,1029.0,739.0,0.0,41.0,0.0,0.0,85.0,459.0
36081100802,"Census Tract 1008.02, Queens County, New York",9319,56734.0,443200.0,1267.0,2273.0,3986.0,0.0,304.0,0.0,76.0,212.0,2468.0
36081101001,"Census Tract 1010.01, Queens County, New York",10976,27222.0,520500.0,1383.0,2858.0,4024.0,0.0,485.0,0.0,30.0,181.0,3398.0
36081101002,"Census Tract 1010.02, Queens County, New York",3932,32778.0,796800.0,964.0,3034.0,640.0,0.0,15.0,0.0,0.0,19.0,224.0
36081101700,"Census Tract 1017, Queens County, New York",5984,68295.0,527000.0,1496.0,3682.0,31.0,0.0,1210.0,0.0,0.0,162.0,899.0
36081102900,"Census Tract 1029, Queens County, New York",3506,64167.0,577600.0,775.0,2313.0,66.0,0.0,557.0,0.0,46.0,13.0,511.0
36081103201,"Census Tract 1032.01, Queens County, New York",6401,38750.0,387000.0,412.0,28.0,3426.0,0.0,472.0,57.0,0.0,8.0,2410.0
36081103202,"Census Tract 1032.02, Queens County, New York",7834,56898.0,499100.0,1145.0,3468.0,1096.0,131.0,76.0,0.0,130.0,59.0,2915.0
36081103300,"Census Tract 1033, Queens County, New York",4165,81250.0,693500.0,978.0,2751.0,8.0,28.0,845.0,0.0,0.0,80.0,481.0
36081103900,"Census Tract 1039, Queens County, New York",6514,75938.0,703300.0,1546.0,3151.0,0.0,0.0,2306.0,0.0,0.0,89.0,968.0
36081104700,"Census Tract 1047, Queens County, New York",7148,51592.0,576100.0,1494.0,2918.0,4.0,36.0,2725.0,0.0,366.0,23.0,1076.0
36081105900,"Census Tract 1059, Queens County, New York",4029,85719.0,673600.0,956.0,2344.0,0.0,0.0,1425.0,0.0,11.0,147.0,102.0
36081107201,"Census Tract 1072.01, Queens County, New York",2314,77958.0,384800.0,357.0,2126.0,3.0,0.0,5.0,0.0,0.0,23.0,157.0
36081107202,"Census Tract 1072.02, Queens County, New York",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081108500,"Census Tract 1085, Queens County, New York",2456,67500.0,658500.0,553.0,1191.0,3.0,0.0,983.0,0.0,56.0,28.0,195.0
36081109300,"Census Tract 1093, Queens County, New York",3275,90703.0,878000.0,1197.0,1880.0,29.0,0.0,795.0,0.0,0.0,17.0,554.0
36081109700,"Census Tract 1097, Queens County, New York",1627,95139.0,723100.0,536.0,1093.0,5.0,0.0,450.0,0.0,0.0,2.0,77.0
36081109900,"Census Tract 1099, Queens County, New York",3670,74300.0,547100.0,920.0,1461.0,16.0,0.0,1384.0,0.0,0.0,48.0,761.0
36081111300,"Census Tract 1113, Queens County, New York",2391,80694.0,744400.0,761.0,1220.0,16.0,0.0,803.0,0.0,0.0,38.0,314.0
36081112300,"Census Tract 1123, Queens County, New York",2007,81500.0,720100.0,782.0,717.0,13.0,0.0,781.0,0.0,0.0,19.0,477.0
36081112900,"Census Tract 1129, Queens County, New York",2000,87321.0,575100.0,829.0,1399.0,52.0,0.0,447.0,0.0,0.0,9.0,93.0
36081113300,"Census Tract 1133, Queens County, New York",1734,81250.0,511800.0,616.0,887.0,0.0,0.0,455.0,0.0,0.0,63.0,329.0
36081113900,"Census Tract 1139, Queens County, New York",3238,60655.0,557700.0,862.0,1230.0,13.0,11.0,1211.0,0.0,56.0,58.0,670.0
36081114100,"Census Tract 1141, Queens County, New York",2427,115375.0,688900.0,892.0,1201.0,29.0,0.0,946.0,0.0,7.0,45.0,199.0
36081114700,"Census Tract 1147, Queens County, New York",1885,90700.0,693400.0,594.0,927.0,0.0,0.0,664.0,0.0,0.0,45.0,249.0
36081115100,"Census Tract 1151, Queens County, New York",1174,72778.0,819100.0,382.0,543.0,0.0,0.0,449.0,0.0,0.0,30.0,152.0
36081115500,"Census Tract 1155, Queens County, New York",2441,51500.0,658400.0,300.0,324.0,0.0,46.0,1242.0,0.0,5.0,13.0,852.0
36081115700,"Census Tract 1157, Queens County, New York",3344,45809.0,634300.0,668.0,662.0,65.0,0.0,2375.0,0.0,0.0,66.0,176.0
36081115900,"Census Tract 1159, Queens County, New York",4563,57448.0,786500.0,723.0,303.0,69.0,7.0,3422.0,0.0,0.0,206.0,563.0
36081116100,"Census Tract 1161, Queens County, New York",4775,42484.0,280500.0,702.0,347.0,138.0,0.0,3348.0,0.0,26.0,59.0,857.0
36081116300,"Census Tract 1163, Queens County, New York",9541,34534.0,341500.0,1076.0,747.0,459.0,0.0,6278.0,6.0,0.0,132.0,1919.0
36081116700,"Census Tract 1167, Queens County, New York",1848,30662.0,681500.0,239.0,171.0,24.0,37.0,1140.0,0.0,6.0,4.0,466.0
36081117100,"Census Tract 1171, Queens County, New York",2512,41940.0,793000.0,527.0,684.0,20.0,0.0,978.0,0.0,70.0,90.0,670.0
36081117500,"Census Tract 1175, Queens County, New York",5149,64025.0,714500.0,1525.0,1734.0,14.0,0.0,2869.0,0.0,0.0,0.0,532.0
36081118100,"Census Tract 1181, Queens County, New York",1571,61898.0,683600.0,447.0,683.0,13.0,0.0,673.0,0.0,0.0,13.0,189.0
36081118500,"Census Tract 1185, Queens County, New York",2312,48042.0,657300.0,372.0,301.0,36.0,0.0,1274.0,0.0,0.0,6.0,695.0
36081118700,"Census Tract 1187, Queens County, New York",2346,43417.0,819900.0,319.0,291.0,2.0,0.0,1346.0,0.0,0.0,63.0,644.0
36081118900,"Census Tract 1189, Queens County, New York",2492,62132.0,744900.0,679.0,276.0,53.0,0.0,1852.0,0.0,0.0,0.0,311.0
36081119100,"Census Tract 1191, Queens County, New York",3333,52569.0,789300.0,465.0,209.0,0.0,0.0,1851.0,0.0,0.0,112.0,1161.0
36081119300,"Census Tract 1193, Queens County, New York",2118,46298.0,732500.0,465.0,330.0,40.0,0.0,1473.0,0.0,0.0,12.0,263.0
36081119500,"Census Tract 1195, Queens County, New York",1255,77115.0,620600.0,277.0,436.0,43.0,0.0,466.0,0.0,0.0,39.0,271.0
36081119900,"Census Tract 1199, Queens County, New York",1458,60625.0,707300.0,348.0,279.0,31.0,0.0,927.0,0.0,12.0,13.0,196.0
36081120100,"Census Tract 1201, Queens County, New York",1712,45000.0,715500.0,281.0,237.0,73.0,0.0,1243.0,0.0,0.0,7.0,152.0
36081120300,"Census Tract 1203, Queens County, New York",1558,68036.0,720500.0,348.0,308.0,0.0,0.0,1028.0,0.0,0.0,49.0,173.0
36081120500,"Census Tract 1205, Queens County, New York",2840,27098.0,663700.0,506.0,104.0,116.0,41.0,2254.0,0.0,97.0,52.0,176.0
36081120700,"Census Tract 1207, Queens County, New York",2844,72841.0,666600.0,675.0,832.0,13.0,39.0,1161.0,0.0,35.0,93.0,698.0
36081121100,"Census Tract 1211, Queens County, New York",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36081121500,"Census Tract 1215, Queens County, New York",4316,63409.0,592500.0,1032.0,551.0,19.0,0.0,2760.0,0.0,0.0,23.0,963.0
36081122300,"Census Tract 1223, Queens County, New York",4043,69292.0,748500.0,961.0,1534.0,11.0,0.0,1903.0,0.0,135.0,0.0,460.0
36081122701,"Census Tract 1227.01, Queens County, New York",11635,57727.0,499100.0,2093.0,3475.0,704.0,17.0,3770.0,0.0,102.0,237.0,3347.0
36081122702,"Census Tract 1227.02, Queens County, New York",7504,24177.0,507900.0,1210.0,1747.0,1979.0,0.0,1013.0,0.0,0.0,185.0,2580.0
36081124100,"Census Tract 1241, Queens County, New York",3621,63850.0,640000.0,938.0,1225.0,271.0,0.0,1826.0,0.0,0.0,105.0,194.0
36081124700,"Census Tract 1247, Queens County, New York",3450,76458.0,653500.0,1326.0,1987.0,38.0,0.0,1233.0,0.0,0.0,0.0,192.0
36081125700,"Census Tract 1257, Queens County, New York",3207,56357.0,617800.0,704.0,777.0,329.0,0.0,1587.0,0.0,0.0,185.0,329.0
36081126500,"Census Tract 1265, Queens County, New York",1473,55882.0,530300.0,385.0,495.0,128.0,0.0,457.0,0.0,0.0,153.0,240.0
36081126700,"Census Tract 1267, Queens County, New York",4690,81379.0,563200.0,575.0,1525.0,599.0,16.0,1401.0,0.0,40.0,162.0,963.0
36081127700,"Census Tract 1277, Queens County, New York",3403,116734.0,872200.0,1251.0,2646.0,293.0,0.0,449.0,0.0,0.0,4.0,11.0
36081128300,"Census Tract 1283, Queens County, New York",47,43889.0,161500.0,8.0,39.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
36081129102,"Census Tract 1291.02, Queens County, New York",3624,99973.0,733200.0,1418.0,2118.0,4.0,0.0,1205.0,0.0,0.0,116.0,181.0
36081129103,"Census Tract 1291.03, Queens County, New York",3829,63831.0,212800.0,1523.0,2390.0,107.0,0.0,957.0,0.0,0.0,71.0,304.0
36081129104,"Census Tract 1291.04, Queens County, New York",4193,81058.0,240600.0,1859.0,1759.0,118.0,0.0,1804.0,0.0,44.0,80.0,388.0
36081130100,"Census Tract 1301, Queens County, New York",3833,63255.0,269700.0,969.0,1195.0,621.0,29.0,849.0,0.0,152.0,67.0,920.0
36081133300,"Census Tract 1333, Queens County, New York",3727,100536.0,738700.0,1474.0,1982.0,27.0,0.0,1283.0,0.0,0.0,51.0,384.0
36081133900,"Census Tract 1339, Queens County, New York",1330,116875.0,675800.0,498.0,750.0,3.0,0.0,360.0,0.0,4.0,61.0,152.0
36081134100,"Census Tract 1341, Queens County, New York",3432,84107.0,668900.0,1080.0,939.0,10.0,0.0,2247.0,0.0,0.0,57.0,179.0
36081134700,"Census Tract 1347, Queens County, New York",10211,58700.0,500700.0,3187.0,2314.0,517.0,154.0,5109.0,0.0,262.0,275.0,1616.0
36081136700,"Census Tract 1367, Queens County, New York",5906,61746.0,275500.0,1643.0,1857.0,98.0,0.0,2776.0,53.0,0.0,288.0,834.0
36081137700,"Census Tract 1377, Queens County, New York",6384,65591.0,478900.0,1864.0,1845.0,391.0,0.0,3596.0,0.0,0.0,196.0,356.0
36081138501,"Census Tract 1385.01, Queens County, New York",4733,64176.0,795200.0,1233.0,1392.0,48.0,37.0,2980.0,0.0,0.0,32.0,244.0
36081138502,"Census Tract 1385.02, Queens County, New York",37,-666666666.0,-666666666.0,17.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0
36081139900,"Census Tract 1399, Queens County, New York",1891,98345.0,733800.0,635.0,736.0,3.0,0.0,958.0,0.0,0.0,56.0,138.0
36081140300,"Census Tract 1403, Queens County, New York",2099,73681.0,631600.0,631.0,654.0,0.0,0.0,1198.0,0.0,0.0,19.0,228.0
36081140901,"Census Tract 1409.01, Queens County, New York",999,100536.0,661800.0,399.0,338.0,11.0,0.0,524.0,0.0,0.0,7.0,119.0
36081140902,"Census Tract 1409.02, Queens County, New York",2975,101397.0,673300.0,868.0,790.0,44.0,0.0,2034.0,0.0,0.0,37.0,70.0
36081141700,"Census Tract 1417, Queens County, New York",4958,75417.0,657200.0,1360.0,1332.0,133.0,22.0,2493.0,0.0,0.0,199.0,779.0
36081142900,"Census Tract 1429, Queens County, New York",3323,82314.0,648900.0,1056.0,1579.0,0.0,12.0,1427.0,0.0,0.0,43.0,274.0
36081143500,"Census Tract 1435, Queens County, New York",2235,73625.0,671600.0,715.0,828.0,0.0,0.0,1147.0,0.0,9.0,47.0,204.0
36081144100,"Census Tract 1441, Queens County, New York",3172,100359.0,545100.0,1284.0,1041.0,0.0,0.0,1691.0,0.0,0.0,80.0,360.0
36081144700,"Census Tract 1447, Queens County, New York",2984,76250.0,567600.0,719.0,406.0,375.0,0.0,1485.0,0.0,0.0,84.0,634.0
36081145101,"Census Tract 1451.01, Queens County, New York",1556,79886.0,646600.0,481.0,760.0,0.0,0.0,561.0,0.0,0.0,111.0,124.0
36081145102,"Census Tract 1451.02, Queens County, New York",2494,90474.0,633800.0,617.0,581.0,102.0,0.0,1515.0,0.0,0.0,101.0,195.0
36081145900,"Census Tract 1459, Queens County, New York",2988,86000.0,620800.0,649.0,1208.0,11.0,11.0,1108.0,0.0,0.0,24.0,626.0
36081146300,"Census Tract 1463, Queens County, New York",3415,83322.0,616700.0,756.0,1668.0,69.0,0.0,1224.0,0.0,0.0,0.0,454.0
36081146700,"Census Tract 1467, Queens County, New York",3150,71136.0,645600.0,960.0,1340.0,32.0,0.0,1331.0,0.0,0.0,10.0,437.0
36081147100,"Census Tract 1471, Queens County, New York",3265,73125.0,622400.0,1224.0,1200.0,0.0,0.0,1570.0,0.0,16.0,56.0,423.0
36081147900,"Census Tract 1479, Queens County, New York",4821,81031.0,631300.0,1661.0,2072.0,43.0,0.0,1457.0,0.0,40.0,23.0,1186.0
36081148300,"Census Tract 1483, Queens County, New York",2870,120766.0,1015900.0,1086.0,1807.0,14.0,0.0,817.0,0.0,0.0,33.0,199.0
36081150701,"Census Tract 1507.01, Queens County, New York",3123,94375.0,842900.0,1328.0,1849.0,11.0,0.0,768.0,0.0,47.0,64.0,384.0
36081150702,"Census Tract 1507.02, Queens County, New York",3270,78258.0,685800.0,1134.0,1759.0,31.0,0.0,1058.0,0.0,0.0,13.0,409.0
36081152901,"Census Tract 1529.01, Queens County, New York",6535,83393.0,393800.0,2234.0,2423.0,3.0,0.0,3244.0,0.0,0.0,123.0,742.0
36081152902,"Census Tract 1529.02, Queens County, New York",5119,77468.0,246500.0,1887.0,2028.0,307.0,0.0,2312.0,0.0,15.0,313.0,144.0
36081155101,"Census Tract 1551.01, Queens County, New York",1926,63368.0,436400.0,899.0,1863.0,0.0,0.0,0.0,0.0,0.0,19.0,44.0
36081155102,"Census Tract 1551.02, Queens County, New York",8665,88899.0,245000.0,2491.0,4299.0,866.0,0.0,1987.0,0.0,0.0,274.0,1239.0
36081156700,"Census Tract 1567, Queens County, New York",1382,-666666666.0,663500.0,218.0,324.0,255.0,0.0,500.0,0.0,0.0,10.0,293.0
36081157101,"Census Tract 1571.01, Queens County, New York",8310,80931.0,540100.0,2325.0,2348.0,348.0,0.0,4431.0,0.0,36.0,133.0,1014.0
36081157102,"Census Tract 1571.02, Queens County, New York",2110,77292.0,500000.0,465.0,348.0,29.0,0.0,1252.0,0.0,59.0,33.0,389.0
36081157901,"Census Tract 1579.01, Queens County, New York",4848,93466.0,571200.0,1689.0,1778.0,161.0,0.0,2315.0,0.0,20.0,327.0,247.0
36081157902,"Census Tract 1579.02, Queens County, New York",3866,103125.0,603200.0,1060.0,1217.0,62.0,33.0,2067.0,0.0,51.0,129.0,314.0
36081157903,"Census Tract 1579.03, Queens County, New York",4039,82148.0,563500.0,1310.0,1376.0,60.0,0.0,2232.0,0.0,47.0,0.0,324.0
36081161700,"Census Tract 1617, Queens County, New York",4436,76045.0,479100.0,1009.0,1791.0,88.0,56.0,1346.0,0.0,0.0,65.0,1146.0
36081162100,"Census Tract 1621, Queens County, New York",6845,65114.0,477800.0,1284.0,1430.0,364.0,0.0,2878.0,0.0,155.0,278.0,1740.0
36081990100,"Census Tract 9901, Queens County, New York",0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36085000300,"Census Tract 3, Richmond County, New York",1919,70078.0,367200.0,715.0,754.0,254.0,11.0,397.0,0.0,0.0,77.0,437.0
36085000600,"Census Tract 6, Richmond County, New York",2204,35893.0,401000.0,646.0,1482.0,88.0,0.0,256.0,0.0,0.0,31.0,347.0
36085000700,"Census Tract 7, Richmond County, New York",6228,45951.0,261000.0,999.0,911.0,2741.0,0.0,219.0,0.0,43.0,580.0,1734.0
36085000800,"Census Tract 8, Richmond County, New York",5662,78014.0,403200.0,1187.0,3006.0,240.0,0.0,838.0,0.0,7.0,104.0,1467.0
36085000900,"Census Tract 9, Richmond County, New York",1724,47868.0,362800.0,331.0,295.0,780.0,0.0,172.0,0.0,2.0,50.0,425.0
36085001100,"Census Tract 11, Richmond County, New York",3174,45337.0,313300.0,661.0,472.0,1727.0,0.0,72.0,0.0,31.0,115.0,757.0
36085001700,"Census Tract 17, Richmond County, New York",1500,31250.0,421600.0,462.0,503.0,322.0,0.0,115.0,0.0,5.0,62.0,493.0
36085001800,"Census Tract 18, Richmond County, New York",584,67000.0,-666666666.0,120.0,366.0,74.0,9.0,9.0,0.0,0.0,47.0,79.0
36085002001,"Census Tract 20.01, Richmond County, New York",2584,89792.0,357300.0,731.0,1790.0,140.0,46.0,221.0,0.0,0.0,69.0,364.0
36085002002,"Census Tract 20.02, Richmond County, New York",3395,90598.0,467200.0,1243.0,2655.0,57.0,0.0,368.0,0.0,16.0,137.0,162.0
36085002100,"Census Tract 21, Richmond County, New York",4285,52895.0,346900.0,598.0,792.0,1219.0,0.0,211.0,0.0,98.0,76.0,1889.0
36085002700,"Census Tract 27, Richmond County, New York",2186,33750.0,371800.0,233.0,589.0,591.0,4.0,31.0,0.0,25.0,178.0,768.0
36085002900,"Census Tract 29, Richmond County, New York",5237,27063.0,306400.0,371.0,359.0,2301.0,15.0,202.0,0.0,28.0,23.0,2309.0
36085003300,"Census Tract 33, Richmond County, New York",3708,87647.0,443000.0,1125.0,1891.0,857.0,0.0,335.0,0.0,0.0,0.0,625.0
36085003600,"Census Tract 36, Richmond County, New York",2589,65625.0,362100.0,380.0,1073.0,180.0,18.0,427.0,0.0,0.0,35.0,874.0
36085003900,"Census Tract 39, Richmond County, New York",2390,67727.0,461700.0,689.0,1187.0,378.0,0.0,237.0,0.0,15.0,107.0,466.0
36085004000,"Census Tract 40, Richmond County, New York",12349,40971.0,347100.0,1846.0,911.0,5165.0,171.0,1251.0,0.0,24.0,343.0,4484.0
36085004700,"Census Tract 47, Richmond County, New York",3189,73362.0,435200.0,750.0,2250.0,202.0,36.0,262.0,0.0,0.0,55.0,384.0
36085005000,"Census Tract 50, Richmond County, New York",3863,69327.0,441200.0,991.0,2223.0,422.0,0.0,627.0,0.0,0.0,3.0,588.0
36085005900,"Census Tract 59, Richmond County, New York",3011,83603.0,489800.0,1121.0,2188.0,123.0,0.0,170.0,0.0,0.0,25.0,505.0
36085006400,"Census Tract 64, Richmond County, New York",3381,53956.0,419300.0,767.0,1944.0,352.0,0.0,326.0,0.0,0.0,30.0,729.0
36085006700,"Census Tract 67, Richmond County, New York",2551,98438.0,551300.0,738.0,2102.0,129.0,0.0,110.0,0.0,0.0,25.0,185.0
36085007000,"Census Tract 70, Richmond County, New York",8942,71406.0,424600.0,1368.0,6036.0,572.0,314.0,534.0,0.0,18.0,145.0,1588.0
36085007400,"Census Tract 74, Richmond County, New York",4673,77292.0,398300.0,1097.0,2994.0,46.0,0.0,689.0,0.0,114.0,49.0,781.0
36085007500,"Census Tract 75, Richmond County, New York",4313,46006.0,401300.0,453.0,1267.0,576.0,0.0,131.0,0.0,0.0,175.0,2164.0
36085007700,"Census Tract 77, Richmond County, New York",1497,44615.0,300000.0,168.0,215.0,630.0,0.0,52.0,0.0,14.0,38.0,548.0
36085008100,"Census Tract 81, Richmond County, New York",4373,40769.0,392200.0,920.0,1218.0,1695.0,52.0,269.0,0.0,17.0,240.0,882.0
36085009601,"Census Tract 96.01, Richmond County, New York",3844,61598.0,533000.0,920.0,2732.0,83.0,0.0,333.0,0.0,0.0,59.0,637.0
36085009602,"Census Tract 96.02, Richmond County, New York",3427,80184.0,476300.0,955.0,2703.0,60.0,0.0,372.0,0.0,13.0,9.0,270.0
36085009700,"Census Tract 97, Richmond County, New York",4396,71812.0,379300.0,894.0,1622.0,1522.0,0.0,63.0,0.0,0.0,0.0,1189.0
36085010500,"Census Tract 105, Richmond County, New York",4886,65870.0,367800.0,1098.0,1935.0,903.0,0.0,319.0,0.0,0.0,122.0,1607.0
36085011201,"Census Tract 112.01, Richmond County, New York",5846,76050.0,421500.0,1179.0,4495.0,0.0,0.0,569.0,0.0,0.0,20.0,762.0
36085011202,"Census Tract 112.02, Richmond County, New York",5677,76014.0,351400.0,1165.0,4036.0,28.0,0.0,715.0,0.0,0.0,1.0,897.0
36085011401,"Census Tract 114.01, Richmond County, New York",2868,32788.0,408300.0,354.0,1346.0,392.0,0.0,310.0,0.0,0.0,108.0,712.0
36085011402,"Census Tract 114.02, Richmond County, New York",3841,81563.0,459400.0,883.0,2931.0,123.0,0.0,219.0,0.0,0.0,101.0,467.0
36085012100,"Census Tract 121, Richmond County, New York",3322,109023.0,491500.0,1004.0,2391.0,23.0,0.0,110.0,0.0,0.0,40.0,758.0
36085012200,"Census Tract 122, Richmond County, New York",3858,92083.0,510200.0,1072.0,3365.0,6.0,0.0,240.0,0.0,7.0,12.0,228.0
36085012500,"Census Tract 125, Richmond County, New York",3009,61042.0,402600.0,429.0,1279.0,278.0,0.0,155.0,0.0,0.0,60.0,1237.0
36085012804,"Census Tract 128.04, Richmond County, New York",4128,68015.0,393700.0,727.0,3012.0,38.0,0.0,298.0,0.0,0.0,0.0,780.0
36085012805,"Census Tract 128.05, Richmond County, New York",2765,71375.0,399800.0,385.0,2202.0,3.0,0.0,64.0,0.0,0.0,19.0,477.0
36085012806,"Census Tract 128.06, Richmond County, New York",5600,53376.0,407800.0,1044.0,3755.0,512.0,16.0,215.0,0.0,67.0,71.0,980.0
36085013201,"Census Tract 132.01, Richmond County, New York",1579,104444.0,530900.0,425.0,1376.0,20.0,0.0,68.0,0.0,0.0,0.0,115.0
36085013203,"Census Tract 132.03, Richmond County, New York",5674,82443.0,482200.0,1333.0,4512.0,36.0,0.0,326.0,0.0,0.0,160.0,640.0
36085013204,"Census Tract 132.04, Richmond County, New York",4579,84866.0,493400.0,1051.0,4141.0,9.0,0.0,99.0,0.0,0.0,0.0,330.0
36085013301,"Census Tract 133.01, Richmond County, New York",1469,13818.0,-666666666.0,83.0,98.0,729.0,4.0,0.0,0.0,0.0,78.0,564.0
36085013302,"Census Tract 133.02, Richmond County, New York",3027,37813.0,351400.0,282.0,192.0,1157.0,0.0,273.0,0.0,0.0,80.0,1325.0
36085013400,"Census Tract 134, Richmond County, New York",3854,74427.0,499100.0,777.0,3036.0,13.0,0.0,110.0,0.0,0.0,24.0,671.0
36085013800,"Census Tract 138, Richmond County, New York",6095,82361.0,561100.0,1684.0,5478.0,0.0,0.0,2.0,0.0,0.0,17.0,598.0
